"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Subdivision/Condo Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","T3480012","ACT","413 E CLAY AVE","BRANDON","33510","UNPLATTED","","1,436","$425,000","2","2","0","1958","None","Single Family Residence","$4,032.75","41","41","","","","$295.96","","","MARKELL & ASSOCIATES REALTORS","Panamgathu Cherian","261503713","","Tampa","Tampa"
"1","U8217185","ACT","2612 E 26TH AVE","TAMPA","33605","CAMPOBELLO BLOCKS 1 TO 30","","1,880","$425,000","4","2","1","2021","None","Single Family Residence","$6,220.98","66","66","","","","$226.06","","","SMITH & ASSOCIATES REAL ESTATE","Bonnie Lanners PA","480513572","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3478340","ACT","1610 E 97TH AVE","TAMPA","33612","TAMPA OVERLOOK","","1,598","$425,000","3","2","0","2023","None","Single Family Residence","$632.19","67","67","","","","$265.96","","","YOU HAVE REALTY LLC","Angela Lara","261546591","","Tampa","Orlando Regional"
"1","T3475618","ACT","13524 FLADGATE MARK DR","RIVERVIEW","33579","SOUTH FORK UNIT 10","","1,970","$425,000","4","2","0","2007","None","Single Family Residence","$2,474.01","81","81","","","","$215.74","","","COLDWELL BANKER REALTY","Sandra Campbell","261532978","","Tampa","Tampa"
"1","T3472741","ACT","6305 S MACDILL AVE","TAMPA","33611","MARTINDALES SUB","","1,080","$425,000","3","2","0","1948","None","Single Family Residence","$4,967.00","69","69","","","","$393.52","","","1 PERCENT LISTS SUNCOAST","Michael Cinquemano, Jr.","445517026","","Tampa","Tampa"
"1","T3472441","ACT","6512 DOVEWOOD PL","TAMPA","33634","NORTHWEST PARK UNIT 2","","1,486","$425,000","4","3","0","1969","None","Single Family Residence","$4,557.00","84","84","","","","$286.00","","","THE REALTY BOARD","Ismary Rodriquez Cardoso","261559641","","Tampa","Tampa"
"1","U8212443","ACT","8636 TURNSTONE SHORE LN","RIVERVIEW","33578","MAGNOLIA PARK SOUTHEAST E","","2,642","$425,000","4","2","1","2011","Community","Single Family Residence","$3,629.00","106","106","","","","$160.86","","","REALTY ONE GROUP SUNSHINE","Yuki Block","260017657","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3467818","ACT","748 FORTUNA DR","BRANDON","33511","BLOOMINGDALE SEC C UNIT 04","","1,784","$425,000","3","2","0","1983","Private","Single Family Residence","$4,682.15","85","85","","","","$238.23","","","HOMEWARD REAL ESTATE","Alex Saudi","261552136","","Tampa","Tampa"
"1","T3467367","ACT","10315 CHADBOURNE DR","TAMPA","33624","CHADBOURNE VILLAGE","","1,318","$425,000","3","2","0","1980","None","Single Family Residence","$3,902.54","119","119","","","","$322.46","","","J & R REALTY & INV. INC.","Jesse Ferrer","261524869","","Tampa","Tampa"
"1","O6133080","ACT","11106 BLACK FOREST TRL","RIVERVIEW","33569","EVERWOOD SUB","","2,702","$425,000","4","2","1","2005","None","Single Family Residence","$5,261.84","93","93","","","","$157.29","","","JOY ESTATE ENTERPRISE INC","Joyce Tang","272503685","","Orlando Regional","Orlando Regional"
"1","T3462438","ACT","11257 SPRING POINT CIR","RIVERVIEW","33579","LUCAYA LAKE CLUB PH 1A","","2,001","$425,000","4","3","0","2016","Community","Single Family Residence","$6,929.00","142","142","","","","$212.39","","","KELLER WILLIAMS TAMPA PROP.","Justin Eskew","261557991","","Tampa","Tampa"
"1","T3459993","ACT","6311 S ADELIA AVE","TAMPA","33616","SUNSET ADD","","1,632","$425,000","3","2","0","1984","None","Single Family Residence","$1,288.52","152","152","","","","$260.42","","","CHARLES RUTENBERG REALTY INC","Kaylee Keller","261553811","","Tampa","Pinellas Suncoast"
"1","T3440289","ACT","2505 N GLEN AVE","TAMPA","33607","ZZZ | UNPLATTED","","1,821","$425,000","3","2","0","1968","None","Single Family Residence","$731.00","248","248","","","","$233.39","","","GREEN STAR REALTY, INC.","Elena Chinea Ivani","261559165","","Tampa","Tampa"
"1","T3402182","ACT","7929 N HABANA AVE","TAMPA","33614","UNPLATTED","","1,956","$425,000","3","2","0","1969","None","Single Family Residence","$1,234.14","451","451","","","","$217.28","","","VISTA REAL ESTATE","Clemencia Perez","261525257","","Tampa","Tampa"
"1","U8143011","ACT","4101 WINDTREE DR","TAMPA","33624","NORTHDALE SEC E UNIT 3","","2,005","$425,000","3","2","0","1981","None","Single Family Residence","$1,826.15","85","85","","","","$211.97","","","REALNET BROKERAGE","Marcus Howard","260012313","","Pinellas Suncoast","Pinellas Suncoast"
"1","L4941261","ACT","12307 MARSHLAND ST","RIVERVIEW","33579","RIDGEWOOD SOUTH","","2,005","$425,070","4","2","0","2024","None","Single Family Residence","$0.00","6","6","","","","$212.00","","","CAMBRIDGE REALTY OF CENTRAL FL","George Lindsey, III","265501020","","Lakeland","Lakeland"
"1","T3484356","ACT","12639 MAPLE BONSAI DR","RIVERVIEW","33579","TRIPLE CREEK","","2,389","$426,685","5","2","1","2024","None","Single Family Residence","$0.00","42","42","","","","$178.60","","","LENNAR REALTY","Ben Goldstein","629029835","","Tampa","Tampa"
"1","T3470848","ACT","12655 MAPLE BONSAI DR","RIVERVIEW","33579","TRIPLE CREEK","","2,389","$426,685","5","2","1","2024","None","Single Family Residence","$0.00","102","102","","","","$178.60","","","LENNAR REALTY","Ben Goldstein","629029835","","Tampa","Tampa"
"1","U8209920","ACT","716 FOREST HILLS DR","BRANDON","33510","HILLSIDE UNIT NO 04","","1,764","$428,000","3","2","0","1976","Private","Single Family Residence","$4,229.00","69","69","","","","$242.63","","","MYREALTY 2 LLC","Stephanie Ottar-Gieder","261542214","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3471140","ACT","10463 HALLMARK BLVD","RIVERVIEW","33578","SOUTH POINTE PH 2A 2B","","1,956","$428,900","4","2","0","1999","Private","Single Family Residence","$2,032.00","101","101","","","","$219.27","","","CHARLES RUTENBERG REALTY INC","Ron Couturier","261553968","","Tampa","Pinellas Suncoast"
"1","T3490745","ACT","7831 RIVERWOOD OAKS DR","RIVERVIEW","33578","RIVERWOOD OAKS","","1,971","$429,000","3","2","0","2004","None","Single Family Residence","$2,498.88","7","7","","","","$217.66","","","EATON REALTY,LLC","Heather Dietz","261554036","","Tampa","Tampa"
"1","T3489966","ACT","2217 E 18TH AVE","TAMPA","33605","MAYS ADD","","1,427","$429,000","3","2","0","2023","None","Single Family Residence","$813.40","12","12","","","","$300.63","","","EXP REALTY LLC","Ana Vega, PA","270521476","","Tampa","Sarasota - Manatee"
"1","T3457503","ACT","13822 KINSALE ST","RIVERVIEW","33579","SOUTH FORK S & TR T","","2,340","$429,498","4","2","0","2020","Community","Single Family Residence","$7,146.98","130","130","","","","$183.55","","","COLDWELL BANKER REALTY","Matt Carter","261543554","","Tampa","Tampa"
"1","T3492363","ACT","7210 N LOIS AVE","TAMPA","33614","PINECREST VILLA ADD 1","","1,856","$429,900","3","2","0","1983","None","Single Family Residence","$5,188.09","2","2","","","","$231.63","","","RIVERA & ASSOCIATES REALTY","Maria Rivera","261532960","","Tampa","Tampa"
"1","T3487609","ACT","2715 GARDEN FALLS DR","BRANDON","33511","BRANDON POINTE","","2,280","$429,900","4","2","1","2015","Community","Single Family Residence","$6,220.00","28","28","","","","$188.55","","","PINEYWOODS REALTY LLC","Liang Liu","261530604","","Tampa","Tampa"
"1","T3485806","ACT","10119 CEDAR DUNE DR","TAMPA","33624","WILDEWOOD VILLAGE SUB","","1,419","$429,900","3","2","0","1990","None","Single Family Residence","$4,767.55","24","24","","","","$302.96","","","REALTY ONE GROUP SUNSHINE","Pierre Grand","261564720","","Tampa","Pinellas Suncoast"
"1","U8220144","ACT","8106 N ALASKA ST","TAMPA","33604","SULPHUR SPGS ADD","","1,532","$429,900","3","2","0","2021","None","Single Family Residence","$5,646.16","42","42","","","","$280.61","","","LPT REALTY","Dean Shafer","260017253","","Pinellas Suncoast","Orlando Regional"
"1","T3481428","ACT","11415 FRESHWATER RIDGE DR","RIVERVIEW","33569","CRESTVIEW LAKES (RIVERCREST LAKES)","","2,061","$429,900","4","3","0","2020","None","Single Family Residence","$6,307.00","49","49","","","","$208.59","","","SIGNATURE REALTY ASSOCIATES","Nancy Dawsey","261503308","","Tampa","Tampa"
"1","T3458541","ACT","2340 W CHESTNUT ST","TAMPA","33607","REVISED MAP OF MACFARLANE'S ADDITIONS","","1,288","$429,990","3","2","1","2023","None","Single Family Residence","$944.43","154","154","","","","$333.84","","","DOMAIN REALTY LLC","Kevin Robles","261536852","","Tampa","Tampa"
"1","S5096064","ACT","10114 PARADISE FISH DR","RIVERVIEW","33578","FERN HILL PH 2","","1,561","$430,000","3","2","0","2019","Private","Single Family Residence","$6,413.71","9","9","","","","$275.46","","","EXP REALTY LLC","Mayra Cordero","272508619","","Osceola","Sarasota - Manatee"
"1","T3486616","ACT","17628 NATHANS DR","TAMPA","33647","HUNTERS GREEN PRCL 17A PHAS","","1,836","$430,000","3","2","0","1994","Community","Single Family Residence","$3,132.43","27","27","","","","$234.20","","","COLDWELL BANKER REALTY","Melisa Herrera","261561819","","Tampa","Tampa"
"1","T3486477","ACT","9809 LONG MEADOW DR","TAMPA","33615","TOWN PARK PH 2","","1,719","$430,000","3","2","0","1993","None","Single Family Residence","$4,706.97","21","21","","","","$250.15","","","LPT REALTY","Hoss Pollard","285514390","","Tampa","Orlando Regional"
"1","T3482202","ACT","16501 LONESDALE PL","TAMPA","33624","NORTHDALE SEC E UNIT 5","","1,596","$430,000","3","2","0","1980","None","Single Family Residence","$2,177.54","53","53","","","","$269.42","","","QUICKSILVER REAL ESTATE GROUP","Dylan Lonsway, PA","261553801","","Tampa","Tampa"
"1","T3481734","ACT","18544 OTTERWOOD AVE","TAMPA","33647","PEBBLE CREEK VILLAGE UNIT 6","","1,795","$430,000","3","2","0","1990","Private","Single Family Residence","$5,000.52","54","54","","","","$239.55","","","BETTER REALTY SERVICES,LLC","Monty Bryan","261504391","","Tampa","Tampa"
"1","T3479470","ACT","10506 FAIRY MOSS LN","RIVERVIEW","33578","FERN HILL PH 2","","2,635","$430,000","4","2","1","2020","Community","Single Family Residence","$8,093.48","66","66","","","","$163.19","","","COLDWELL BANKER REALTY","Vanessa Wilson","261592373","","Tampa","Tampa"
"1","U8215511","ACT","521 TUSCANNY PARK LOOP","BRANDON","33511","BRENTWOOD HILLS TR C","","2,222","$430,000","4","3","0","1998","Private, Community","Single Family Residence","$503.91","80","80","","","","$193.52","","","BLAKE REAL ESTATE INC","Antje Anderson","260020006","","Pinellas Suncoast","Pinellas Suncoast"
"1","U8207490","ACT","7417 EVENING PRIMROSE CT Unit#7417","TAMPA","33619","TOUCHSTONE PH 2","","1,805","$430,000","4","2","1","2019","Community","Single Family Residence","$5,149.00","154","154","","","","$238.23","","","KELLER WILLIAMS ST PETE REALTY","Bunni Longwell","260019095","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3485987","ACT","12565 TIMBER MOSS LN","RIVERVIEW","33579","TRIPLE CREEK","","2,389","$430,185","5","2","1","2024","None","Single Family Residence","$0.00","35","35","","","","$180.07","","","LENNAR REALTY","Ben Goldstein","629029835","","Tampa","Tampa"
"1","T3484220","ACT","7720 MARBELLA CREEK AVE","TAMPA","33615","TOWNE PARK PH 1","","1,227","$433,000","3","2","0","1993","None","Single Family Residence","$4,570.69","40","40","","","","$352.89","","","RE/MAX ALLIANCE GROUP","Jacqueline Frey","261522754","","Tampa","Tampa"
"1","T3470231","ACT","12568 TIMBER MOSS LN","RIVERVIEW","33579","TRIPLE CREEK","","2,389","$433,185","5","2","1","2024","None","Single Family Residence","$0.00","104","104","","","","$181.32","","","LENNAR REALTY","Ben Goldstein","629029835","","Tampa","Tampa"
"1","T3474803","ACT","7530 TWELVE OAKS BLVD","TAMPA","33634","TOWN'N COUNTRY PK SEC 9 UN 9","","1,533","$433,900","3","2","0","1974","None","Single Family Residence","$2,248.70","81","81","","","","$283.04","","","PEOPLE'S CHOICE REALTY SVC LLC","David Morales","261521533","","Tampa","Tampa"
"1","T3490101","ACT","10420 DEEPBROOK DR","RIVERVIEW","33569","BOYETTE SPGS SEC A UN #4","","1,710","$434,900","3","2","0","1989","Private","Single Family Residence","$3,159.61","11","11","","","","$254.33","","","SELLSTATE LEGACY REALTY","Michael Eikenberry","261555092","","Tampa","Tampa"
"1","T3486780","ACT","7009 N COOLIDGE AVE","TAMPA","33614","PINECREST VILLA","","1,200","$434,900","3","2","0","1986","None","Single Family Residence","$3,558.00","29","29","","","","$362.42","","","THE REALTY BOARD","Ismary Rodriquez Cardoso","261559641","","Tampa","Tampa"
"1","T3484541","ACT","4110 CAT MINT ST","TAMPA","33619","TOUCHSTONE PH 1","","2,109","$434,900","4","2","1","2019","None","Single Family Residence","$7,139.00","41","41","","","","$206.21","","","FUTURE HOME REALTY INC","Sara Hamdar","261559648","","Tampa","Pinellas Suncoast"
"1","T3483650","ACT","3127 SANDSPUR DR","TAMPA","33618","NORTH LAKES SEC B UNIT","","1,788","$434,900","4","2","0","1979","None","Single Family Residence","$2,850.55","45","45","","","","$243.23","","","YANY REALTY LLC","Yanileisy Leon","261541533","","Tampa","Tampa"
"1","T3475355","ACT","11511 MANSFIELD POINT DR","RIVERVIEW","33569","PRESERVE AT RIVERVIEW","","1,908","$434,900","4","3","0","2015","None","Single Family Residence","$5,279.00","52","27","","","","$227.94","","","EXP REALTY LLC","William Fitzgerald III","261558794","","Tampa","Sarasota - Manatee"
"1","T3465259","ACT","1416 BLOOMINGDALE TRAILS BLVD","BRANDON","33511","BLOOMINGDALE TRAILS","","2,090","$434,900","4","2","0","2000","Private","Single Family Residence","$3,549.00","130","130","","","","$208.09","","","PEOPLE'S CHOICE REALTY SVC LLC","John Daux PA","261550730","","Tampa","Tampa"
"1","T3465664","ACT","12406 LATCHFORD STREAM PL","RIVERVIEW","33579","WORTHINGTON","","2,626","$434,990","4","3","0","2013","Community","Single Family Residence","$4,931.00","128","128","","","","$165.65","","","SIGNATURE REALTY ASSOCIATES","Larry Rarer","261547749","","Tampa","Tampa"
"1","T3489938","ACT","8405 CANTERBURY LAKE BLVD","TAMPA","33619","CANTERBURY LAKES PH I","","2,381","$435,000","4","2","1","2005","None","Single Family Residence","$5,322.00","13","13","","","","$182.70","","","KELLER WILLIAMS REALTY NEW TAMPA","Dawn Rawlins","261550862","","Tampa","Tampa"
"1","U8222675","ACT","4012 W MONTGOMERY TER","TAMPA","33616","BAY BREEZE","","1,416","$435,000","3","2","0","1958","None","Single Family Residence","$4,201.24","18","18","","","","$307.20","","","RE/MAX MARKETING SPECIALISTS","Lori Rutherford","260048621","","Pinellas Suncoast","West Pasco"
"1","U8222300","ACT","7307 N HIGHLAND AVE","TAMPA","33604","AVON SPGS","","1,300","$435,000","3","2","1","1953","None","Single Family Residence","$5,137.75","74","21","","","","$334.62","","","JALEXIAN ENTERPRISES LLC","Julie Magill","261550079","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3486271","ACT","1144 BALLARD GREEN PL","BRANDON","33511","BRANDON POINTE","","2,347","$435,000","4","2","1","2014","Community","Single Family Residence","$665.00","33","33","","","","$185.34","","","RE/MAX REALTY UNLIMITED","Jennifer Pichette-Fieo","261507316","","Tampa","Tampa"
"1","O6153948","ACT","11850 MYRTLE ROCK DR","RIVERVIEW","33578","PARK CREEK PH 3B-2 & 3C","","2,674","$435,000","5","3","0","2019","None","Single Family Residence","$7,542.00","48","48","","","","$162.68","","","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","","Orlando Regional","Orlando Regional"
"1","T3481592","ACT","9715 WYDELLA ST","RIVERVIEW","33569","CRISTINA PH 3 UNIT 4","","2,217","$435,000","4","3","0","2004","None","Single Family Residence","$3,686.00","53","53","","","","$196.21","","","WESTON GROUP","Charlene Weston","261541069","","Tampa","Tampa"
"1","T3470209","ACT","2205 E 22ND AVE","TAMPA","33605","PRINCETON HEIGHTS","","1,112","$435,000","4","2","0","1958","None","Single Family Residence","$1,740.65","83","83","","","","$391.19","","","PEOPLE'S CHOICE REALTY SVC LLC","Raul Riano","261536835","","Tampa","Tampa"
"1","T3481705","ACT","11442 BROOK EDGE AVE","RIVERVIEW","33569","BELL CREEK LANDING","","2,226","$436,995","4","2","1","2024","None","Single Family Residence","$5,850.00","55","55","","","","$196.31","","","CASA FRESCA REALTY","Austin Abernathy","261594626","","Tampa","Tampa"
"1","S5086716","ACT","6826 S DESOTO ST","TAMPA","33616","PORT TAMPA","","1,464","$437,113","3","2","0","1981","None","Single Family Residence","$3,677.00","185","185","","","","$298.57","","","BHHS RESULTS REALTY","Charlie DeCarlo","261088826","","Osceola","Osceola"
"1","U8223568","ACT","14901 OLDGATE PL","TAMPA","33624","COUNTRY AIRE PH ONE","","2,028","$439,000","3","2","1","1982","None","Single Family Residence","$1,323.14","110","4","","","","$216.47","","","COMPASS FLORIDA LLC","William Thomas","261549345","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3483075","ACT","3402 W CLIFTON ST","TAMPA","33614","DAPHNE PARK 1ST ADD","","1,298","$439,000","3","2","1","2023","None","Single Family Residence","$927.81","47","47","","","","$338.21","","","AVENUE HOMES LLC","Alejandro Vazquez","261560993","","Tampa","Tampa"
"1","T3482614","ACT","4522 W KNOX ST","TAMPA","33614","WEST PARK ESTATES UNIT 4","","1,751","$439,000","3","1","1","1963","Private","Single Family Residence","$1,105.08","51","51","","","","$250.71","","","HOME PRIME REALTY LLC","JONEISY DIAZ RAMIREZ","261566392","","Tampa","Tampa"
"1","U8222416","ACT","11222 SPRING POINT CIR","RIVERVIEW","33579","LUCAYA LAKE CLUB PH 1B","","2,022","$439,900","3","2","0","2015","Community","Single Family Residence","$5,748.22","20","20","","","","$217.56","","","EXP REALTY LLC","Chris Teeter","656012509","","Pinellas Suncoast","Sarasota - Manatee"
"1","A4587017","ACT","1006 E 31ST AVE","TAMPA","33603","CLAYS E S REV MAP","","2,096","$439,900","3","2","0","1923","None","Single Family Residence","$1,313.35","55","55","","","","$209.88","","","REALTY HUB","Scott Lubik","261550444","","Sarasota - Manatee","Orlando Regional"
"1","U8218208","ACT","15808 PENNINGTON RD","TAMPA","33624","COUNTRY PLACE WEST UNIT I","","1,535","$439,900","3","2","0","1982","None","Single Family Residence","$5,022.96","59","59","","","","$286.58","","","RE/MAX ELITE REALTY","Matthew Brashear","260001479","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3480081","ACT","13370 WATERLEAF GARDEN CIR","RIVERVIEW","33579","WATERLEAF PH 6B","","2,046","$439,900","4","2","0","2021","Community","Single Family Residence","$9,123.26","61","61","","","","$215.00","","","PREMIER REALTY OF TAMPA","Kimberly Coffin","261561135","","Tampa","Tampa"
"1","U8216102","ACT","102 WINDY PL","BRANDON","33511","FOUR WINDS ESTATES UNIT 2","","1,808","$439,900","4","3","0","1972","Private","Single Family Residence","$2,266.74","7","7","","","","$243.31","","","KELLER WILLIAMS ST PETE REALTY","Rob McGuire","260043042","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3461745","ACT","1106 LAKE HIGHVIEW LN","BRANDON","33510","EMERALD OAKS","","2,782","$439,900","3","2","1","2014","None","Single Family Residence","$3,649.87","145","145","","","","$158.12","","","LPT REALTY","Daniel Perez","261552501","","Tampa","Orlando Regional"
"1","O6164638","ACT","1709 SUNNYHILLS DR","BRANDON","33510","GREEN MEADOW ESTATES UNIT 3","","2,084","$440,000","4","2","0","1981","None","Single Family Residence","$5,850.00","3","3","","","","$211.13","","","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","","Orlando Regional","Orlando Regional"
"1","D6133793","ACT","6603 N ELIZABETH ST","TAMPA","33604","KNOLLWOOD REV MAP OF BLK","","1,113","$440,000","3","2","1","1989","Private","Single Family Residence","$1,141.50","7","7","","","","$395.33","","","COLDWELL BANKER SUNSTAR REALTY","Maria Mora Munoz","256023402","","Englewood","Englewood"
"1","T3490230","ACT","16009 SADDLESTRING DR","TAMPA","33618","NORTH LAKES SEC B UNIT","","1,276","$440,000","3","2","0","1981","None","Single Family Residence","$3,283.00","10","10","","","","$344.83","","","CHARLES RUTENBERG REALTY INC","German Martinez","261546823","","Tampa","Pinellas Suncoast"
"1","T3487257","ACT","9527 PEBBLE GLEN AVE","TAMPA","33647","PEBBLE CREEK VILLAGE UNIT 5","","2,362","$440,000","4","2","1","1987","None","Single Family Residence","$2,324.82","209","29","","","","$186.28","","","YELLOWTAIL REALTY ADVISORS LLC","Kimberly Royals","261543519","","Tampa","Tampa"
"1","T3465013","ACT","6009 MURRAY HILL DR","TAMPA","33615","TOWNN COUNTRY PARK UN 08","","1,504","$440,000","3","2","1","1961","None","Single Family Residence","$1,143.00","129","129","","","","$292.55","","","FRIENDS REALTY LLC","Eduardo Rosales","261561137","","Tampa","Tampa"
"1","T3484354","ACT","12667 MAPLE BONSAI DR","RIVERVIEW","33579","TRIPLE CREEK","","2,580","$440,195","6","3","0","2024","None","Single Family Residence","$0.00","42","42","","","","$170.62","","","LENNAR REALTY","Ben Goldstein","629029835","","Tampa","Tampa"
"1","T3485678","ACT","13001 MEADOW POND PL","RIVERVIEW","33579","TRIPLE CREEK PH 6 VILLAGE H","","2,635","$442,000","4","2","1","2021","None","Single Family Residence","$9,831.00","37","37","","","","$167.74","","","LPT REALTY","Katie Greene","260011205","","Tampa","Orlando Regional"
"1","T3476490","ACT","12256 CREEK PRESERVE DR","RIVERVIEW","33579","BELL CREEK PRESERVE PH 1","","1,970","$443,000","4","2","0","2016","None","Single Family Residence","$8,079.98","70","70","","","","$224.87","","","HOMES FOR SALES FLORIDA","Neril Griffith","261552740","","Tampa","West Pasco"
"1","U8217435","ACT","1505 E 27TH AVE","TAMPA","33605","REINA VICTORIA","","1,300","$444,000","3","2","0","1928","None","Single Family Residence","$1,941.00","65","65","","","","$341.54","","","REMIDA REALTY","Ryan Harthan","824048892","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3491239","ACT","4610 SOUTHBREEZE DR","TAMPA","33624","NORTHDALE SEC M","","1,630","$445,000","3","2","0","1981","None","Single Family Residence","$3,091.49","6","6","","","","$273.01","","","MIHARA & ASSOCIATES INC.","Mark Becker","261507865","","Tampa","Tampa"
"1","T3488103","ACT","3310 N JEFFERSON ST","TAMPA","33603","CENTRAL PARK BLKS 1 2 4 TO 12","","1,246","$445,000","3","2","0","1941","None","Single Family Residence","$4,318.00","24","24","","","","$357.14","","","THE PARKS REALTY GROUP","Ron Thompson","261531211","","Tampa","Orlando Regional"
"1","T3486491","ACT","19246 OLD SPANISH RD","TAMPA","33647","K-BAR RANCH","","1,836","$445,000","3","2","1","2021","None","Single Family Residence","$9,837.46","125","31","","","","$242.37","","","MIHARA & ASSOCIATES INC.","Lisa Marie Carroll PA","261504707","","Tampa","Tampa"
"1","U8220730","ACT","9508 LAUREL LEDGE DR","RIVERVIEW","33569","BOYETTE FARMS PH 1","","2,321","$445,000","4","2","0","2003","None","Single Family Residence","$3,392.00","38","38","","","","$191.73","","","KELLER WILLIAMS ST PETE REALTY","Brian Sandstrom","159517193","","Pinellas Suncoast","Pinellas Suncoast"
"1","L4940125","ACT","11620 BRIGHTON KNOLL LOOP","RIVERVIEW","33579","SOUTH FORK","","2,541","$445,000","4","3","0","2015","Community","Single Family Residence","$5,000.00","66","66","","","","$175.13","","","BHHS FLORIDA PROPERTIES GROUP","Andrew Fearn","265578044","","Lakeland","Lakeland"
"1","T3477994","ACT","2932 W LEROY ST","TAMPA","33607","DREWS JOHN H SUB BLKS 1 TO 10","","1,374","$445,000","3","1","0","1972","None","Single Family Residence","$773.69","70","70","","","","$323.87","","","HOME SEARCH REALTY","Marleny Salavarrieta","261546362","","Tampa","Tampa"
"1","T3477676","ACT","12007 CARDINAL FLOWER DR","RIVERVIEW","33579","WATERLEAF PH 5A","","1,930","$445,000","4","3","0","2018","Community","Single Family Residence","$8,475.00","69","69","","","","$230.57","","","CENTURY 21 BEGGINS ENTERPRISES","Sarah Meyers","261547114","","Tampa","Tampa"
"1","T3475939","ACT","10912 AUSTRALIAN PINE DR","RIVERVIEW","33579","SOUTH FORK UNIT 3","","2,686","$445,000","4","3","0","2004","None","Single Family Residence","$5,456.93","287","71","","","","$165.67","","","COLDWELL BANKER REALTY","Miriam Kelly","261560604","","Tampa","Tampa"
"1","W7858247","ACT","11308 EMERALD SHORE DR","RIVERVIEW","33579","LUCAYA LAKE CLUB PH 1A","","2,022","$445,000","4","3","0","2014","Community","Single Family Residence","$7,545.00","74","74","","","","$220.08","","","54 REALTY LLC","Brett Howes","285515651","","West Pasco","West Pasco"
"1","T3469644","ACT","8904 SOUTHBAY DR","TAMPA","33615","WEST BAY PH 1","","1,806","$445,000","3","2","0","1997","Private","Single Family Residence","$5,403.35","105","105","","","","$246.40","","","LPT REALTY","Gipsy Perry","279605377","","Tampa","Orlando Regional"
"1","T3485994","ACT","12567 TIMBER MOSS LN","RIVERVIEW","33579","TRIPLE CREEK","","2,580","$445,695","6","3","0","2024","None","Single Family Residence","$0.00","35","35","","","","$172.75","","","LENNAR REALTY","Ben Goldstein","629029835","","Tampa","Tampa"
"1","O6164295","ACT","10315 SUMMER AZURE DR","RIVERVIEW","33578","WILSON MANOR","","2,688","$446,000","4","4","0","2014","Community","Single Family Residence","$3,656.00","4","4","","","","$165.92","","","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","","Orlando Regional","Orlando Regional"
"1","T3488515","ACT","1914 E CRENSHAW ST","TAMPA","33610","SEMINOLE CREST ESTATES","","1,443","$449,000","3","2","0","1957","None","Single Family Residence","$3,270.00","21","21","","","","$311.16","","","LAYER 7 GROUP","Hector Sanchez","261594227","","Tampa","Orlando Regional"
"1","T3485168","ACT","3403 W TYSON AVE","TAMPA","33611","MAC DILL PARK UNIT 3","","1,827","$449,000","3","2","0","1959","None","Single Family Residence","$853.16","24","24","","","","$245.76","","","SANDERS REALTY & APPRAISAL","Jackie Snider","261546325","","Tampa","Tampa"
"1","T3482902","ACT","1914 E POWHATAN AVE","TAMPA","33610","BEACON HILL","","1,894","$449,000","4","3","0","1944","None","Single Family Residence","$6,378.98","40","40","","","","$237.06","","","FLORIDA EXECUTIVE REALTY","Wendy Ross","261540926","","Tampa","Tampa"
"1","T3479898","ACT","12840 BENT TWIG DR","RIVERVIEW","33579","TRIPLE CRK PH 4 VILLAGE I","","2,448","$449,000","4","2","1","2020","Community","Single Family Residence","$8,146.00","60","60","","","","$183.42","","","LPT REALTY","Susan Maggio","261568605","","Tampa","Orlando Regional"
"1","U8224124","ACT","417 E HUGH ST","TAMPA","33603","CUSCADEN & HARRISONS","","1,192","$449,500","3","2","0","1924","None","Single Family Residence","$249.14","2","2","","","","$377.10","","","JALEXIAN ENTERPRISES LLC","Kamy Gholamy","261556756","","Pinellas Suncoast","Pinellas Suncoast"
"1","T3470558","ACT","11310 CLAYRIDGE DR","TAMPA","33635","COUNTRYWAY PRCL B TRCT 9 PH 2","","1,266","$449,800","3","2","0","1994","None","Single Family Residence","$4,943.43","103","103","","","","$355.29","","","OCEAN HOME REALTY LLC","Esther Fleitas Padron","261556261","","Tampa","Tampa"
"1","T3464517","ACT","11285 WINTHROP MAIN ST","RIVERVIEW","33578","WINTHROP VILLAGE PH TWO","","2,296","$449,800","3","2","1","2013","None","Single Family Residence","$3,593.98","103","103","","","","$195.91","","","KELLER WILLIAMS SUBURBAN TAMPA","Joe Alvarez","261552191","","Tampa","Tampa"
